step,smiles,qed
20,NC(=O)C(C1(N)NC=CCN1)C1(N)C=c2ccsc2=CC1=O,0.40296039549965124
20,O=C(F)C(O)(O)NC1(c2ccsc2)C=CC=CC1F,0.5734183727936705
20,CC(C)(O)C(O)C(=O)Nc1cnc2cc3cnccc3cc2c1,0.6416639608352961
20,OCC(O)(S)Cc1cc2ccccc2c2ncccc12,0.39366426515726927
20,CC1(O)C2NCC1(c1ccc3ccccc3c1C(N)=O)Cc1cscc12,0.6544474928817559
20,NC1(C2(N)C=NNC23CCNC24C=NC=CC23C=C2CCNC2=C4)C=NC=NC1=O,0.3569570607278354
20,CC(C)C(F)C(=O)C1(N)CC2C=NNC2N2C=c3ccccc3=NC21,0.801687125814131
20,O=C1C=CC=CC1C1(N(c2nc[nH]n2)C2CCCC2)C=Cc2ccccc2C1,0.8848731493814569
20,NCC1(C(N)C(N)(C=O)c2ccccc2)C=NNC1,0.5015724051434566
20,CNC(CN)(C(=O)C(O)O)C1C=CC=CC1,0.4470226703526175
20,CC1(c2cscn2)c2cc3cc4c(cc3cc2C=NC1C(N)=O)OC=CO4,0.7432725022840609
20,NC(=O)C(c1ccccc1)N(c1ccccc1)C1(Cl)CC1,0.6788892771010084
20,CNS(=O)(=O)c1ccc2c(c1C)-c1ccc3c(c1N1N=NNC1C2)OCO3,0.8152238144063504
20,CCSCC(C)N(C)C(C)(C)C=O,0.616167792256164
20,NC(C=O)(C1OC=CO1)C(c1cc[nH]n1)c1cncc2ccccc12,0.6891041563892888
20,NCC(N)(OC(=O)CF)c1cc2ccccc2c2ncsc12,0.5669879773299257
20,NS(=O)(=O)c1cc2nc[nH]c2c2cc3c(cc12)OC1C2=C(C=NC14CCCCN34)OCO2,0.576639893136566
20,CCOC1(Cc2nc3c4ncsc4c4sc5c(c4c3s2)CC=CC5)CC2NC=CC21,0.41046538022088347
20,C1=CC(C(C2=CS3(C=CNc4ccccc43)c3c2ccc2c3OCO2)(c2ccoc2)c2cncs2)CC1,0.27516370201537077
20,FC1C=CC=CC1(CCc1cc2c(ccc3ccc4ncncc4c32)nn1)c1nc[nH]n1,0.4360782055261963
20,NC(CN1CCC2(C=CCCC2)C1=O)C1C(=O)C=Cc2ccccc21,0.8632690696250306
20,CC(NCc1csc2cc3c(cc12)C1C=CCC1OC3)(c1cncnc1)c1ncncn1,0.4696495489172825
20,O=C(C12C=CC3=C(CCC3)C1=NC=CN2)C(Cl)(C1OC=CO1)N1CCNCC1,0.5486186730144955
20,CC(=O)C(C)(OC(=O)Nc1cccnc1)c1c[nH]nn1,0.868540621382558
20,OCC1(OC2CCCCC2)N=CSC1c1c2ccccc2cc2ncncc12,0.6543429649868849
20,CC(NC(C)(C(N)=O)c1ccccc1)c1nnn2c1CCC2,0.8704617383361503
20,CNCC(O)(Cl)C(O)(C=O)c1ccc2c(c1)CCCN2,0.47215454978301796
20,OC(c1ccno1)(c1cncs1)C1(O)ON=C2C=c3c(oc4cn[nH]c34)=CC21,0.431388731432598
20,O=C(C(O)n1cnnn1)C(O)(S)S,0.3568479179022552
20,NC1(C(=O)C2(c3nncs3)OC=CO2)NC2=C(CC3=C2C3)c2ccccc21,0.8426985065387288
20,O=C(C(O)C(O)(c1ccccc1)c1ncn[nH]1)N1CCCC2(C1)OCCO2,0.6757206571146444
20,CC(C)(N)C1(C2C=c3nn[nH]c3=CC2(N)Cl)C=NC=NC1,0.4658704983698585
20,O=C(NC(C1=COCO1)(c1nc2ccccc2s1)C1CCOC1)c1ccccc1,0.6953847603857203
20,O=C(NC1COCO1)C1SN=NC12c1ccccc1C1(CCC3C=CC=CC3N1)N1NC=NC12,0.553195625509524
20,CC(C)(N)C(=O)C1(c2ccccn2)Nc2cnccc2-c2cc3ccccc3cc21,0.5422700866700446
20,NC(=O)C(N)(C=O)C1(C2C=CC=CC2)C=CC=CN1,0.48526369052429674
20,CC(=O)C1(Cc2cccc3c2OCO3)NNc2c1c1ccccc1c1ccccc21,0.49264979654913715
20,CC1c2ccccc2-c2cnoc2C1(NC1=COCO1)C(=O)c1ccccc1,0.6977769332196666
20,NCC(N)(C(N)=O)C1(F)C=Cc2ccccc2C1N,0.5910910921617362
20,NC(=O)C1(C2(Cc3ccsc3)C=c3[nH]ccc3=CN2)CCC=CC12C=CCCC2,0.6847283167501729
20,NC(N)(C=O)C(N)(C=O)n1ccc2c1CCCC2,0.4673023366626294
20,NC(=O)C(N)(SCF)c1cc2sccc2c2ccc3cnccc3c12,0.421506221215138
20,NC(N)(C(=O)c1ccc2scnc2c1)c1csc2c1CCC=C2,0.5656931159770914
20,CC(C)(C=O)C(CCN)C1(N)C=CNN1,0.45896457643478866
20,O=C(c1cc2ccccc2c2cc3ncsc3cc12)C1(N2CCCCC2)NNC2=C1OCO2,0.3511556992390468
20,CC(C)(N)C(=O)NC(=O)c1ccc2cc3c(cc2c1)OC=CN3,0.7895613657697134
20,NC1(C23C=C4CNCCC4=CC2C=CC2C=NON23)C(=O)C=Cc2cc3c(cc21)C1=C(CCCC1)C3,0.6019289361049721
20,CNC(C)(C=O)Cc1cc2c(cc1-c1ccno1)CCC2,0.8573217452027099
20,O=C(O)C(O)(N1C=c2ccccc2=NC1)N1CCNCC1,0.5939791664746373
20,C1=NC2(NN=C3NN=NN32)C2(C=c3[nH]c4c5c(c6ccccc6c4c3=C3CC32)C5)S1,0.4088577933601104
20,NC(=O)C(N)(Oc1cccc2c1OCO2)c1ccccc1,0.8200283806909492
20,SC1(c2ccccc2)C2C=NC=CC2N2C=NN3NC=NC32C12CC=CC2,0.5849430584497189
20,O=[SH](=O)NC1(S)C=CC=C2N=CC=NC21c1cccc2ccccc12,0.5742528485532512
20,CC(C(O)(CO)CO)C12C=CC=CC1C=c1ccccc1=C2,0.751205437655066
20,CN(C)C(N)(N)C(=O)C1C=c2ccccc2=C2OCOC21,0.6433630161477317
20,C1=C2CC2CC2(n3ncnc3-c3cncnc3)c3cc4c(cc3SC12)OCO4,0.623761062746267
20,CNC(N)(C=O)C1(O)c2ccccc2C2=C(NCCO2)C1O,0.344686536615673
20,N#CC(N)C(N)(C(S)Cc1ccccc1)[SH]1C=CN=N1,0.6248097725038303
20,OCC(O)(C(c1ccn[nH]1)c1c2ccccc2cc2cncnc12)n1cnnc1,0.39082999002947016
20,O=C(C1(c2ncn[nH]2)CN=CNC1)C(O)(O)C1C=CC=CC1,0.5321129771644386
20,O=C1C=CC=CC1C(O)(c1ccccc1)C(O)(F)C1=CC=CNC1,0.7897967534768263
20,N#CC1(C(N)(N)F)C(=O)C2=C(COC3=C2CCC3)c2ccccc21,0.6052388336790314
20,CC(N)C(C=O)(CN)C(c1ccccc1)n1ccnc1,0.7668830746829451
20,CNC1(C(S)(S)C(C)=O)C=CC=C2C=CC3=C(C3)C21,0.5506802047600309
20,CC1(C(O)(C(=O)O)c2ccccc2)SC=NC1c1ccccc1,0.904334715003634
20,NC(N)(C=O)c1cc2ccccc2c2c1OC13C(=CC=CC1O2)CC=C1C=CC=CC13,0.5839529671626099
20,NS(=O)(=O)C(Cc1cn[nH]c1)Cc1c2ccccc2cc2occc12,0.5744465615947518
20,O=CC(S)(Nc1ncn2c1NC=CC2)C1(S)C=CC=CC1=O,0.38066075171907016
20,NCC(N)(N)C(=O)C1(Oc2ccccc2)C=CC=CC1,0.6760824449326787
20,N#CS(=O)(=O)NCC1C=CC=C2C=CC=CC21c1ccsc1,0.6813366630742737
20,O=C(CCN1CSC=N1)c1ccc2c(c1)C1CCC3(C=CCC3)C1C2,0.5865359504891616
20,CC(c1cncnn1)(c1cc2nc[nH]c2c2c1C=C1C=CNC1C2)c1cc2c(c3c1NCCO3)CCOC2,0.38874661470255156
20,N#CC(S)(CC1C=Cc2ccccc2C1)N[SH](=O)=O,0.5824292486705704
20,CC1(c2cc3ccccc3cn2)C2C=CC=CC2=COC1(C=O)CN,0.87754229010615
20,NC(=O)C(O)(F)NC(N)(O)F,0.23188706000628942
20,NC(=C(C=O)c1ccccc1)C1(N)C=NC=CC12CNCNC2,0.4639493042634706
20,CC1(C(F)C(=O)C(N)(N)F)Cc2ccccc2N1,0.5525049844029686
20,CC(N)C(CN)(OCC=O)c1ccccc1,0.6829915170095063
20,CCOC1(C(C)(C)OC)C(=O)C=CC2=C1CCO2,0.7673540913652792
20,NC(O)(CC1(F)CC2C=CC=CC2N2OC=CC21)C(=O)O,0.6548669249015816
20,CCCC(C(C)N)C(C)(C=O)CN,0.6058343421193574
20,OC(c1ccc2ccc3cc4c(nc3c2c1)CC1(OC=CO1)c1ccccc1-4)c1ccco1,0.34828627495014475
20,NC1(C(N)(N)C2(C=O)N=CC=CC2=O)NN=Cc2ccccc21,0.3029014869206552
20,CC(=O)CC1(C(=O)C(=O)CN)CSC=CN1,0.6381381235417595
20,NC(OC=O)C1c2ccc3cc4c(cc3c2C=CC1(N)F)C4,0.43986271652976483
20,CC(C)(OC(O)c1ccc2ccccc2c1)C(=O)C=O,0.515468885253423
20,O=C1SC=NC1(O)C(=CO)Oc1cc2ccccc2c2c1OCC=C2,0.8230721232965097
20,CNC(=O)CC1(C)C=c2cc3c(cnc4[nH]ncc43)cc2=CC12CC=CC2,0.6899079894188351
20,CCC(=O)C(N)(NS)C(N)[SH](=O)=O,0.2726918038355332
20,CC(CCN)C(O)(O)C(=O)Nc1ccccc1,0.5543990329692521
20,O=C(OC1(c2ccc3ccccc3c2)SC=CC12CCC2)c1cccc2cnccc12,0.33866301552758055
20,C1=NC(c2cnon2)(c2c3c(cc4cncnc24)NCC3)C(c2c3c(nc4ncncc24)OCO3)O1,0.4008762644716334
20,CC(O)C(O)(Oc1cccc2ncncc12)c1ccc2ccc3c(c2n1)OCCO3,0.4990950522365662
20,CNc1c(C(=O)C(N)CC=O)ccc2ccccc12,0.6335122254556378
20,CC(C(N)=O)(c1cncnc1)C(N)c1[nH]nc2ccccc12,0.6565215636295378
20,NC(O)(O)C(N)(O)C(=O)C1C=CC=CC1O,0.2809835610603704
20,CC(NC1COCCN1)(c1ccccc1)C(O)(C=O)CO,0.5218430029571444
20,NCOC(C=O)(Cc1ccc2ccccc2c1)NCF,0.4590377161091274
20,NC(=O)C1(c2nnn[nH]2)c2ccc3c(c2N2C=CNC2C12COCO2)CCC1(CCCCC1)C3,0.6087038181576931
20,NC(=O)C1(C(O)(C(=O)O)c2ccccc2)CCNC1,0.5811383913698975
20,NC(N)(Cc1ncn[nH]1)C1(O)N=c2cc3c(cc2=CN1)OCO3,0.37475634022009197
20,NC1(C(O)(O)C2CC3ON=CN32)C=Cc2ccccc2C1C=O,0.5241272820156261
20,CCC(c1ccncn1)(C1C=CC=CC1)C(C)C12COCC1C=NN2,0.8967392824965029
20,CC(C)(C(=O)NS(=O)(=O)c1ccccc1)C1CCCNC1,0.8839101634105956
20,C1=NC(c2cnc3c(c2)c2c(c4c5ccccc5ncc34)OCCO2)(c2ncn[nH]2)CN=N1,0.42219433598025075
20,CNC(=O)C(O)C(C)(O)c1cc2c(c3cnccc13)C2,0.6464235593908654
20,OC1=CN2c3cc4c(cc3NN2C12C1=C(N=C3C=CC=CN32)NCCO1)C4,0.6595483122322936
20,CCC(S)(Cc1ccc2c3c(ccc2c1)OCCO3)N[SH](=O)=O,0.5700992426735231
20,CC(N)(O)C(N)C(=O)C1Nc2cc3c(cc2N1)CCCC3,0.5114509501294372
20,ClC(c1ccccc1)C(C1=Cc2nocc2CO1)c1cc2ccncc2c2c1CC=C2,0.3527616417609314
20,NC(C=O)(N1Cc2c(c3cnoc3c3ccccc23)N1)C1(Cl)CC1,0.5621473924985759
20,CC(S)(N[SH](=O)=O)C1CC2=C(C=CC2)c2cc3cn[nH]c3cc21,0.5090928300511276
20,CC(N)(N)C(=O)N1Cc2cc3ccc4c(c3cc2C2OC3=C(CCCC3)OC21)OCO4,0.6789399212993962
20,c1nn2c(C(Cc3nncs3)C(c3ccc4ncsc4c3)c3nncs3)nnc2[nH]1,0.4090756946840406
20,CC(O)(c1c2ccccc2cc2scnc12)C(C)(c1cccnc1)c1nc[nH]n1,0.4717410624154953
20,CC(C)(C)OC(=O)C(=O)Cc1coc2ccccc12,0.628640554753846
20,NC(=O)C(C(=O)c1ccccc1)(C1=COCO1)C1CNc2ccccc21,0.6382259310607775
20,NC(=O)CC(S)(CCl)C1(S)C=CC=CN1,0.4535932064286972
20,CC(N)(N)C(=O)C12CC3(COC1=Cc1scnc1C21CCCO1)OCCO3,0.7102096005980609
20,NCC(N)(Oc1ccccc1)C(=O)Cc1cccnc1,0.7611584983752779
20,CC1(CNC(C=O)c2csc3ccc4cncnc4c23)CC=C2C=CC=CC2O1,0.6446150387131655
20,NC(=O)C(N)NCC12CC3(CCC1C=CC1=C2OC2(CC2)O1)CC3,0.6729695865953491
20,COC(C)(Cl)CC1(C(=O)c2ccccc2)N=NNN1,0.6399927201733985
20,O=S(=O)(C1C=NNC1)C1(Cc2ccc3c(ccc4cnoc43)c2)CC1,0.7768792417687113
40,CCC(C(=O)CN)C(N)(CC)c1ncc[nH]1,0.6560514308733876
40,CCC(N)OC(=O)C1C=CC2=C(OCCN2)C12C=CC=CC2,0.6135167569895097
40,NC(C=O)C1(N)C=CC=CC1(C=O)N1CC=c2ccccc2=N1,0.6664233389331456
40,CCC(C)(C(=O)NC)C(C)(C)CN,0.6913208629323617
40,CC(=O)C(c1cc[nH]n1)(C(N)O)C1(O)C=CC=CC1,0.5600765658031153
40,CC(C)(C=O)NC1C=CC=CC1(c1ccccc1)c1ccc[nH]1,0.8320209541207201
40,CCC(OC=O)C(F)(CC=O)c1ccccc1,0.6849116445079034
40,OC(O)C(c1ncno1)(C1CC=CCC1)N1Cc2cccnc2-c2cc3cccnc3cc21,0.36556266158487094
40,C1=COC2Oc3c(c(CNc4ccccc4)cc4c5c(c6cncnc6c34)OC3(CCCO3)O5)OC2O1,0.4033387670055127
40,CCC(OC(N)(CC)NC)C(C)=O,0.5994672692534809
40,CC12C=C3OC4(CC4)OC3=CC1c1ccccc1CC2(N)S(N)(=O)=O,0.791314657511098
40,O=CC(NCF)(c1ncn[nH]1)c1cc2[nH]ncc2c2ccccc12,0.383855757316459
40,COC1c2cn[nH]c2C2=C(C3(CCC2)CNCCO3)C1(N)S(N)(=O)=O,0.5417637330126683
40,COC(C)(CC#N)Oc1cccc2c1ccc1cc3c(cc12)CC=N3,0.5044922369693935
40,NC(c1ccn[nH]1)C(N)(N)C(=O)c1cccc2cc3c(cc12)OCO3,0.40630991063809296
40,CC(C)(CN)C(C(=O)C1NCNc2ccccc21)c1c[nH]cn1,0.6744460875755186
40,CCCC(CO)C(C)(C(=O)O)C1C=CNCN1,0.5457151457460611
40,CCC1C2=C(C=CC13C=C1Oc4ncc5ccccc5c4OC1=CC3(O)O)OCO2,0.7040050448102517
40,CC(O)C(Cl)C(C)(C)CC1(O)CC=NC=N1,0.740093063219405
40,NC1(N)C=c2cc3c(cc2=CC1SC(=O)C1(F)COC=CO1)CC=C3,0.735799602973614
40,CC(C)(NC(=O)Cc1ccc2ccccc2c1)C(N)=O,0.8882426315697882
40,CCC(=O)NC(c1cn[nH]c1)c1cccnc1CC,0.8611348109233358
40,CCC(=O)C(C(C=O)CN)C1(C)NCCN1,0.52072136121656
40,CC(C(N)=O)(C1CCC2CCCC=C2C1)C12C=CSC1C=CN2,0.7789374762496452
40,CC(C=O)(c1scc2ccccc12)C1(Cn2cccn2)CC2N=CSC2N1,0.6712482105373493
40,CNC(C)(CC=O)C(=O)C(N)CN,0.4353441835475123
40,CC(C(N)=O)(C(=O)CN)C(N)CN,0.34739943656719646
40,CC(CC1CCCCC1)(OC=O)C(=O)C1(N)CCNCC1,0.7266298192890107
40,OC(O)C1(Cl)NN=C2N=c3cc4c(cc3=CN21)C1NC2=C(NCC2)C1=C4,0.23864479855961954
40,NC(Cl)(Nc1ccc2cccnc2c1)C(=O)c1[nH]nc2c1ccc1cnccc12,0.182395678371409
40,CNC(=O)C(N)(C(C)N)C(C)(C)N,0.43275054384409
40,O=C(NC(S)(c1ccccc1)C1(S)C=NC=NC1)c1ccccc1,0.5731304553254484
40,CCNC(C)C(C)(CN)C(=O)c1ccc[nH]1,0.6337313895242609
40,CC(O)(c1ccccc1)C(O)(C#N)c1c2c(cc3nccnc13)OCO2,0.6959583741046844
40,NC(N)(C12Cc3ccccc3C=C1C=NC=N2)C12C=NN=CC13COCC3=NN2,0.6085326732164912
40,CCC(N)C(N)(C(C)=O)C(=O)NC,0.4791378371415527
40,NC(N)C(=O)C1(c2c3c(cc4ccccc24)C3)C=c2cnoc2=CC1,0.5314921601944911
40,CC1(N)c2cc3c4c(ccc3cc2-c2ccccc2C1(N)C(=O)O)COC=CO4,0.590255336042572
40,CCCC(C)C(C)C(C)(CC)CC,0.5513805257944103
40,CC(C)(N)C(N)(C(=O)c1cccc2c1N=CNC2)c1nc[nH]n1,0.6011488740312066
40,CC(C)C(CN)(C(=O)CN)C1CCc2ccncc2C1,0.8487038267934273
40,NC(C(=O)NC1C=NNC12C=CC=CC2)c1ccccc1,0.7739945350097341
40,CC(C)(c1ccccc1)C(N)C1(N)N=CC=CC1=O,0.8520650382240641
40,CC(C)C(C(N)=O)N(C)C(=O)c1ccccn1,0.8326276475458233
40,CC(C)(NC(=O)CCF)C(F)CF,0.7113835429623229
40,O=C1N=CC=NC1(C(O)c1ccccc1)C1(CO)C=CNN1,0.5992897864910552
40,NC(O)(O)C(N)(F)C(=O)c1ccnc2ccccc12,0.34126472650097056
40,CC(=O)C(O)(O)C(C)(N)c1ccc2c(c1)CC1N=CON1C2,0.6667748380789004
40,NC1(C=O)C=CC=CC1(N)C1(c2ccc3c(c2)OC=CO3)COCO1,0.7843765564845131
40,O=C(N[SH](=O)=O)C1(CS)CCC2CCc3ccccc3N21,0.722641577396768
40,OC12NN=CC1=CC=CC2(C1NN=CC2=C1CNC2)C1C=CC=C2C=CC=CC21,0.5802175504901734
40,NC(=O)C(NC=O)(C1=Cc2c3ccccc3cn2CN1)C1CC=CCC1,0.5680143635971951
40,CC(O)COC(=O)CC(C)C(O)O,0.39376647077914695
40,N#COC(N)(C(N)=O)c1cc2ccccc2c2ccccc12,0.4378873923138936
40,CC(O)C(C)(C(C)Cc1ncn[nH]1)C1C=CC=CC1,0.8557509338752336
40,NC1(O)C=CC23CC2=c2cnc4c(c2=CC13N)C12C=C3OCOC3=CC1=NNC42,0.3107823685143696
40,CC(C(=O)c1ccccc1)(C(=O)C(N)N)c1ccncc1,0.48493946759388024
40,CC(Br)(c1cccc2c1C1C=NC=CC1=C2)C1(c2nnc3cc4c(cc3n2)CCC4)OC=CO1,0.42848055768540144
40,NC(N)(C(=O)c1ccc2c3c(c4ccccc4c2c1)COC=CO3)C1(F)OC=CO1,0.38902482826710805
40,CC1(C(=O)n2nccc2-c2cnncn2)C=CC=CC1c1ccccc1,0.7294273260654828
40,CS(=O)(=O)N1NC=CC12C1NCC3C=CC=CC3C1NC13OCOC1=CC=C1CCCCC132,0.5337167289778814
40,NC(c1cn[nH]c1)C(O)(O)C(=O)C(=O)Cl,0.2823108358201186
40,CC(C)(C=O)C(C1CC1)C1(N)SC=CC1N,0.7303283027640382
40,CC(=O)C(C)(N)C(=O)NCC1CNCN1,0.4031036319623339
40,NCC(COC=O)(C1C=C2CCCNC2=CC1)C1OCCO1,0.7026383982623922
40,CNC(OC=O)(C(C)=O)C(C)CN,0.42354832172995366
40,NC(O)(O)C1(C=O)NNC2(CCC3(CC3)CN2)c2ccccc21,0.30885837325059146
40,NC(N)(C(=O)F)C(F)C(c1ccccc1)c1ccccc1,0.6553351499612603
40,NC1(CO)N=c2cn[nH]c2=C2C=c3c(ccc4nc[nH]c34)=CC21OCO,0.31222188449114224
40,CCOC(N)(CN)C(=O)C(C)C=O,0.31781591559186523
40,NCCC(N)(C=O)C12C=CC=CC13CCC1OCOC1C3=NC=C2,0.7443830339168372
40,NC12C=CC=NC1=CC=CC2(O)C12N=CN=CC1(c1ccccc1)C=C1CNCC1=N2,0.6826515635549025
40,CNC(=O)C(O)(C(C)C)C(C)NC,0.5687987502580909
40,CC,0.37278555515760503
40,C=C(N)C1(C(O)(c2ccccc2)c2ccccc2O)CCCN1,0.6981295395778151
40,NC(=O)C(N)(c1nc2cc3c(cc2s1)CC1(COCO1)NC3)c1cccc2c1C=CC2,0.5804581001367396
40,O=C(Nc1ccccc1)C1(C2=C3C=CSC3OCC2)Oc2ccccc2O1,0.8702903238270646
40,NC(N)(COCF)C(=O)CF,0.5203375528894298
40,CN(c1ccccn1)C(O)(O)C(=O)C(N)=O,0.4113350675852095
40,CC(O)(S)C1(O)CCNc2c1ccc1c2ccc2ccccc21,0.31387299986705275
40,CC(C)(CC(N)=O)C1(N)c2ncccc2SC1N,0.7391743292614161
40,O=C(C1=COCO1)C(C1CCCC1)n1ncc2c1CNc1cc3[nH]ccc3cc1-2,0.7008874948976497
40,SC(c1ccc2c(c1)C=CC2)(c1nc2[nH]ncn2n1)C1(S)NC=NC2C=c3cncnc3=CC21,0.31494715114132077
40,NC(=O)C(n1nnc2ccccc21)C1(c2ccc3ccccc3c2)N=CC=CN1,0.5668454813607365
40,CC(N)C(C(N)=O)(C1C=CC=CC1)n1ncc2ccccc21,0.8998480471041392
40,CC(NC(C(=O)O)C(N)O)Oc1ccccc1,0.5101886788487169
40,O=CC1(C2OC3OCOC3O2)C=C2NCC34C=CC=CC3(C=CC=C4)C2=CC12NC=NN2,0.5458733503739823
40,O=C(NCc1cccc2ccccc12)C1C=CC2=C(OC=CO2)C1CCl,0.8226293698526888
40,NS(=O)(=O)C1C=C2CCCNC3(NCC4c5ccccc5CNC43)C2=CC1(O)O,0.3262598412177059
40,CNC(=O)C1(SC(C)(C)c2ccccc2)NC=NN1,0.773891363802364
40,NC(CO)(c1ccncn1)C12NC=NC1(F)c1nn[nH]c1-c1ccccc12,0.4812946968184643
40,CNCC(O)(O)C(F)C(=O)c1ccccc1,0.4929600169855254
40,SC12NC=NC1(Br)C=Cc1ccc3c(c4c(c5ccccc53)OCCN4)c12,0.2076739134674155
40,NC1(c2c3c(nc4cncnc24)CC=CCC3)CC2(OCc3nonc32)c2cscc2C12NN=CS2,0.36323745581716715
40,NC(N)(C=O)C1=CS2(C=CN=C2)c2cc3c(cc21)C=C1SC=NC12C=NOC32,0.5749866993259093
40,CNC(C)(CCF)C(=O)C1C=c2ccccc2=CC1,0.8619822456600083
40,NCCC1(NC=O)NC2(C=CC1=O)CC1C=CC=CC1c1ncccc12,0.7048037549797519
40,NCCC(N)(CO)c1cc2c3ccc4c(c3c3ncncc3c2s1)OCCC4,0.45955832215875614
40,NC(=O)C(O)(C(=O)O)C1(Cl)C=CC=CC12CCNCC2,0.42437492316786785
40,NC(=O)C1(OC(N)(c2ccccc2)c2ccnc3oncc23)CC1,0.6853447867289175
40,OC(c1ccccc1)(c1nccs1)c1ncnc2cnc3c(c12)CC1CC31,0.5965307496072006
40,NC1(C(N)(N)C(=O)c2ccc3nn[nH]c3c2)C=CC2=C(CNC2)C1,0.3702650338054734
40,CCCCC(O)(CCO)C(C)(C)O,0.5866841018589486
40,C1=Cc2c(cc3c(c2C(Cc2ccsc2)(c2nc[nH]n2)c2noc4cncnc24)OCCO3)C1,0.4137206511919688
40,O=C(c1ccc2ccccc2c1)C(S)(C(S)c1ccncn1)n1cncn1,0.401777518677418
40,O=CNC1(Cc2nncs2)C=CC=C2C=C3OCOC3=C3CC4(C=CCC4)CC231,0.6122169353850176
40,NC(Oc1ccc2[nH]c3c4ccccc4ccc3c2c1)C(=O)CCl,0.4371307900513511
40,CC1=NC2(C=CC=CC2)C(NC(=O)C(C)(C)C)C=C1,0.7717338275566271
40,NC1(C2(C=O)OCOC23C=CC=CC32NN=CS2)CC=CS1,0.7291472504150465
40,NC1(c2n[nH]c3c2OC2C=CCC2O3)C=Cc2c(ccc3c2CCCC3)C1O,0.664592281412313
40,O=C(CO)C(O)(c1ccccc1)c1c2c(cc3ccncc13)CCC2,0.7696008693718706
40,NC(C=O)(Nc1ccccc1)C(N)(C=O)C1=CCNC=C1,0.42895724240731836
40,CC(O)(O)C(C(=O)c1ccccc1)C1=CNC2c3ccccc3C=CC2N1,0.49589693648499356
40,NCC1(CNC(=O)C=O)C=c2ccccc2=C2C=CC=CC21,0.5879699580680751
40,NC(=O)C(N)(F)C(F)(Oc1ccccc1)c1ccccc1,0.8272707868508322
40,CC(C)(NCN)C(CC=O)C1C=CNC1,0.4338341356967919
40,CNC(N)(N)C(C(=O)C=O)N1C=CC2C=CC=CC2=C1,0.3503778811885353
40,C1=Cc2ccc3c(c2C1)-c1cc2cc4c(cc2cc1C(c1ncncn1)(c1nnn[nH]1)O3)OC1=C(OCO1)O4,0.36862825617218853
40,CC1(C2C=CN=CC2c2cccs2)C=Cc2ccsc2C1Cc1ncno1,0.5837889941129466
40,CCC(=O)C(C)(C)N1NC2=C(c3ncccc3CC2)C1N,0.8829090289465052
40,NC1(C(=O)C(O)(c2ccon2)C2(O)C=CC=CC2)CCCCN1,0.6209985001152085
40,CC(=O)C(C)(N)N(c1ccccc1)S(C)(=O)=O,0.8047136639060996
40,CC(=O)C1(N)C=CC=C2Cn3ncnc3CC21NC1CCC2(CC1)OCCO2,0.7863445833738977
40,CCNC(N)(C(N)=O)C(C)(C)CC,0.5366896120993527
40,CNC(NC)C(c1ccccc1)C1(c2cncnc2)CNCc2ncnn21,0.5474621544573448
40,C1=CC2=CC3=C(OCO3)C(N3C4C=CC=CC45SC=NC5C34CCCC4)C2C=C1,0.6540617830236772
40,O=C(O)C(O)CNC12C=CC=CC13C=Cc1ccncc1C3=CC=C2,0.7838921865098868
40,NC1(C[SH](=O)=O)CC2c3ccccc3C=CC2N2C=NNC21,0.6709472370334703
40,CC(O)(C1(O)CC=CC2=C1c1ccccc1NC2)S(N)(=O)=O,0.6351547125013207
40,C=C(OC1C=CC=CC1=O)c1cccc2c3c(c4ccccc4c12)C1C=CC=CC1=C3,0.36333779375113245
40,NCC(N)C(N)(C=O)C1(N)C=Cc2ccccc2C1,0.5246197325214735
40,c1ncn(C2(C3(c4ncc5c(n4)OCO5)C4CCCC43)CC3=C(C3)S2)n1,0.8252999287312592
40,NC(O)C1(C(O)(O)C(=O)O)C=c2nn[nH]c2=CC1,0.2959764252420298
40,O=[SH](=O)C(CCS)CC1(c2ccccc2)C=CC=CC1,0.7918404040527224
40,C1=NNC(c2ccccc2)(C2(c3ncno3)CC3(COCO3)c3cc4c(ccc5cncnc54)cc3N2)N1,0.31378156865799517
40,CCC(O)(C(C)(O)C=O)C1(C)C=CC=CC1,0.7130594117160921
40,O=C(NC(O)(O)C1C=CC=CC1)C(F)CF,0.6066185906997292
40,OCC(O)(C1=COC2C=CC=CC2O1)C1(F)OC=CO1,0.7901370844426742
40,NCOC(CC=O)C(CN)C(N)=O,0.31373162058698423
40,CC(C)(C(=O)C(O)(O)C(N)=O)c1ccccc1,0.49402871013374205
40,CC1c2scnc2C=C2C=C3OCCOC3=CC21C(C)(O)c1ccccc1,0.8420263570138363
40,NC(N)(C=O)C12C=C3OCCOC3=C3OCOC31C13C=CC=CC1(CCCC3)C1(COC=CO1)C2,0.44917221597356594
40,CC(=O)C(O)(O)C(C)(S)N[SH](=O)=O,0.2837651612608304
40,NC(=O)SC(=O)C(N)(C=O)C(N)=O,0.3486475049321268
40,CCC1(OC)C=Cc2c(ccc3nc[nH]c23)C1C(=O)NC,0.9083185955607296
40,N#CC1(NS(=O)(=O)CCc2ccccc2)C=CC=CC1,0.899653859230064
40,NC(N)(C=O)c1nncs1,0.4164484352296957
40,NC1(C2(C34NC=NC3Oc3ccccc34)N=CNC23OC=CO3)CC=Cc2ccccc21,0.6780565908117431
